Experiment,Test F1 Macro,Test Accuracy,Test AUC,Test Recall,Threshold
K130|ENN3|s33|a0.01|lr0.0003,0.6734,0.6957,0.6667,0.6706,0.7
K130|ENN3|s33|a0.01|lr0.0005,0.6734,0.6957,0.6587,0.6706,0.7
K130|ENN3|s33|a0.05|lr0.0003,0.6734,0.6957,0.6667,0.6706,0.7
K108|ENN3|s99|a0.0001|lr0.001,0.6734,0.6957,0.6111,0.6706,0.6
K108|ENN3|s21|a0.001|lr0.0005,0.6734,0.6957,0.6746,0.6706,0.64
K108|ENN3|s33|a0.0001|lr0.0005,0.6734,0.6957,0.5952,0.6706,0.635
K108|ENN3|s33|a0.001|lr0.0005,0.6734,0.6957,0.5952,0.6706,0.635
K90|ENN4|s42|a0.0001|lr0.0005,0.6734,0.6957,0.6032,0.6706,0.515
K100|ENN4|s76|a0.0001|lr0.0003,0.6734,0.6957,0.7222,0.6706,0.665
K125|ENN4|s99|a0.001|lr0.001,0.6734,0.6957,0.5397,0.6706,0.845
K125|ENN4|s99|a0.01|lr0.0003,0.6734,0.6957,0.5794,0.6706,0.84
K125|ENN4|s99|a0.01|lr0.0005,0.6734,0.6957,0.5714,0.6706,0.84
K125|ENN4|s99|a0.01|lr0.001,0.6734,0.6957,0.5317,0.6706,0.84
K109|ENN5|s21|a0.01|lr0.001,0.6734,0.6957,0.5397,0.6706,0.63
K95|ENN2|s0|a0.001|lr0.0005,0.6734,0.6957,0.6032,0.6706,0.605
K95|ENN2|s0|a0.01|lr0.0003,0.6734,0.6957,0.5714,0.6706,0.59
K95|ENN2|s0|a0.01|lr0.0005,0.6734,0.6957,0.6032,0.6706,0.605
K95|ENN2|s0|a0.05|lr0.0003,0.6734,0.6957,0.5714,0.6706,0.59
K95|ENN2|s0|a0.05|lr0.0005,0.6734,0.6957,0.6032,0.6706,0.605
arch512x256x128x64x32|s7|a0.001|lr0.001,0.6734,0.6957,0.6825,0.6706,0.865
arch512x256x128x64x32|s21|a0.001|lr0.001,0.6734,0.6957,0.7381,0.6706,0.93
K108|ENN3|s21|a0.01|lr0.0003,0.6734,0.6957,0.6746,0.6706,0.63
K108|ENN3|s21|a0.01|lr0.0005,0.6734,0.6957,0.6746,0.6706,0.64
K120|ENN3|s7|a0.001|lr0.0005,0.6734,0.6957,0.627,0.6706,0.485
K120|ENN3|s7|a0.001|lr0.001,0.6734,0.6957,0.627,0.6706,0.49
K125|ENN4|s99|a0.05|lr0.0005,0.6734,0.6957,0.5635,0.6706,0.845
K125|ENN4|s99|a0.05|lr0.001,0.6734,0.6957,0.5397,0.6706,0.835
K95|ENN2|s0|a0.0001|lr0.0003,0.6734,0.6957,0.5714,0.6706,0.59
K109|ENN5|s21|a0.0001|lr0.0005,0.6734,0.6957,0.5159,0.6706,0.6
K109|ENN5|s21|a0.0001|lr0.001,0.6734,0.6957,0.5397,0.6706,0.63
K109|ENN5|s21|a0.001|lr0.0003,0.6734,0.6957,0.5159,0.6706,0.605
K109|ENN5|s21|a0.0001|lr0.0003,0.6734,0.6957,0.5159,0.6706,0.605
K100|ENN4|s76|a0.01|lr0.001,0.6734,0.6957,0.6587,0.6706,0.945
K100|ENN4|s76|a0.05|lr0.0003,0.6734,0.6957,0.7222,0.6706,0.665
K109|ENN5|s21|a0.01|lr0.0003,0.6734,0.6957,0.5159,0.6706,0.605
K109|ENN5|s21|a0.01|lr0.0005,0.6734,0.6957,0.5159,0.6706,0.6
K108|ENN3|s0|a0.001|lr0.001,0.6734,0.6957,0.6349,0.6706,0.605
K108|ENN3|s0|a0.01|lr0.001,0.6734,0.6957,0.6349,0.6706,0.605
K100|ENN3|s21|a0.0001|lr0.0005,0.6734,0.6957,0.6111,0.6706,0.485
K90|ENN2|s42|a0.001|lr0.0003,0.6618,0.7391,0.6984,0.6667,0.56
arch512x256x128x64x32|s7|a0.05|lr0.0005,0.6618,0.7391,0.627,0.6667,0.6
arch512x256x128x64x32|s7|a0.05|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.585
arch512x256x128x64x32|s7|a0.01|lr0.0005,0.6618,0.7391,0.627,0.6667,0.6
arch512x256x128x64x32|s7|a0.01|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.585
arch512x256x128x64x32|s7|a0.001|lr0.0005,0.6618,0.7391,0.619,0.6667,0.6
arch300x150x75x25|s21|a0.001|lr0.001,0.6618,0.7391,0.6746,0.6667,0.755
K115|ENN3|s13|a0.05|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.495
K115|ENN3|s13|a0.01|lr0.001,0.6618,0.7391,0.5476,0.6667,0.505
K115|ENN3|s13|a0.05|lr0.001,0.6618,0.7391,0.5556,0.6667,0.505
K113|ENN4|s33|a0.05|lr0.0005,0.6618,0.7391,0.5635,0.6667,0.545
K113|ENN4|s33|a0.01|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.545
K100|ENN3|s7|a0.05|lr0.001,0.6618,0.7391,0.5397,0.6667,0.715
K113|ENN4|s33|a0.0001|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.545
arch400x300x200x100|s21|a0.01|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.59
K108|ENN3|s21|a0.0001|lr0.0003,0.6618,0.7391,0.6667,0.6667,0.75
K108|ENN4|s42|a0.001|lr0.0003,0.6618,0.7391,0.6587,0.6667,0.8
K108|ENN4|s42|a0.0001|lr0.0003,0.6618,0.7391,0.6587,0.6667,0.8
K108|ENN3|s21|a0.001|lr0.0003,0.6618,0.7391,0.6667,0.6667,0.75
K108|ENN3|s76|a0.01|lr0.001,0.6618,0.7391,0.627,0.6667,0.585
K108|ENN3|s76|a0.001|lr0.001,0.6618,0.7391,0.627,0.6667,0.585
K108|ENN3|s76|a0.0001|lr0.001,0.6618,0.7391,0.627,0.6667,0.585
K125|ENN3|s0|a0.0001|lr0.0005,0.6618,0.7391,0.627,0.6667,0.885
K125|ENN3|s0|a0.0001|lr0.0003,0.6618,0.7391,0.627,0.6667,0.9
K112|ENN3|s0|a0.001|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.65
K100|ENN3|s7|a0.01|lr0.001,0.6618,0.7391,0.5397,0.6667,0.715
K113|ENN4|s33|a0.001|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.545
K113|ENN4|s33|a0.0001|lr0.001,0.6618,0.7391,0.5714,0.6667,0.545
K108|ENN4|s42|a0.0001|lr0.0005,0.6618,0.7391,0.6508,0.6667,0.815
K108|ENN4|s42|a0.05|lr0.0005,0.6618,0.7391,0.6587,0.6667,0.815
K108|ENN4|s42|a0.05|lr0.0003,0.6618,0.7391,0.6587,0.6667,0.8
K108|ENN4|s42|a0.01|lr0.0005,0.6618,0.7391,0.6508,0.6667,0.815
K108|ENN4|s42|a0.01|lr0.0003,0.6618,0.7391,0.6587,0.6667,0.8
K108|ENN4|s42|a0.001|lr0.0005,0.6618,0.7391,0.6508,0.6667,0.815
K108|ENN4|s7|a0.0001|lr0.0003,0.6618,0.7391,0.6984,0.6667,0.805
K95|ENN4|s76|a0.001|lr0.0005,0.6618,0.7391,0.5476,0.6667,0.7
K95|ENN4|s76|a0.0001|lr0.0005,0.6618,0.7391,0.5476,0.6667,0.7
K108|ENN4|s7|a0.001|lr0.0003,0.6618,0.7391,0.6905,0.6667,0.805
K108|ENN4|s7|a0.0001|lr0.001,0.6618,0.7391,0.6825,0.6667,0.86
K113|ENN5|s0|a0.05|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.525
K108|ENN4|s7|a0.05|lr0.0003,0.6618,0.7391,0.6984,0.6667,0.805
K108|ENN4|s7|a0.01|lr0.0003,0.6618,0.7391,0.6984,0.6667,0.805
K108|ENN4|s7|a0.001|lr0.001,0.6618,0.7391,0.6825,0.6667,0.86
arch400x300x200x100|s0|a0.001|lr0.0005,0.6618,0.7391,0.627,0.6667,0.56
arch400x300x200x100|s0|a0.001|lr0.0003,0.6618,0.7391,0.627,0.6667,0.57
arch400x300x200x100|s0|a0.0001|lr0.0005,0.6618,0.7391,0.627,0.6667,0.56
arch400x300x200x100|s0|a0.0001|lr0.0003,0.6618,0.7391,0.627,0.6667,0.57
K105|ENN3|s0|a0.05|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.61
K105|ENN3|s0|a0.01|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.61
K105|ENN3|s0|a0.001|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.61
K105|ENN3|s0|a0.0001|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.61
K111|ENN4|s76|a0.05|lr0.0005,0.6618,0.7391,0.6587,0.6667,0.575
K111|ENN4|s76|a0.01|lr0.0005,0.6618,0.7391,0.6587,0.6667,0.575
K100|ENN3|s7|a0.001|lr0.001,0.6618,0.7391,0.5397,0.6667,0.72
K100|ENN3|s7|a0.0001|lr0.001,0.6618,0.7391,0.5397,0.6667,0.72
arch256x128x64x32|s21|a0.05|lr0.001,0.6618,0.7391,0.6429,0.6667,0.645
arch256x128x64x32|s21|a0.05|lr0.0005,0.6618,0.7391,0.619,0.6667,0.615
arch256x128x64x32|s21|a0.01|lr0.001,0.6618,0.7391,0.6429,0.6667,0.645
arch256x128x64x32|s21|a0.01|lr0.0005,0.6618,0.7391,0.619,0.6667,0.615
K125|ENN3|s0|a0.01|lr0.0003,0.6618,0.7391,0.627,0.6667,0.9
K125|ENN3|s0|a0.001|lr0.0005,0.6618,0.7391,0.627,0.6667,0.885
K125|ENN3|s0|a0.001|lr0.0003,0.6618,0.7391,0.627,0.6667,0.9
K113|ENN5|s0|a0.05|lr0.001,0.6618,0.7391,0.619,0.6667,0.535
K113|ENN5|s0|a0.05|lr0.0005,0.6618,0.7391,0.6111,0.6667,0.53
arch500x250x100x50|s7|a0.001|lr0.001,0.6618,0.7391,0.6825,0.6667,0.57
arch500x250x100x50|s7|a0.0001|lr0.001,0.6618,0.7391,0.6825,0.6667,0.57
arch500x250x100x50|s7|a0.05|lr0.001,0.6618,0.7391,0.6825,0.6667,0.575
arch500x250x100x50|s7|a0.01|lr0.001,0.6618,0.7391,0.6825,0.6667,0.57
K125|ENN3|s0|a0.05|lr0.0005,0.6618,0.7391,0.6349,0.6667,0.88
K125|ENN3|s0|a0.05|lr0.0003,0.6618,0.7391,0.619,0.6667,0.885
K125|ENN3|s0|a0.01|lr0.0005,0.6618,0.7391,0.619,0.6667,0.88
K113|ENN5|s0|a0.01|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.525
K113|ENN5|s0|a0.001|lr0.001,0.6618,0.7391,0.619,0.6667,0.535
K113|ENN5|s0|a0.001|lr0.0005,0.6618,0.7391,0.6111,0.6667,0.53
K113|ENN5|s0|a0.001|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.525
K113|ENN5|s0|a0.0001|lr0.001,0.6618,0.7391,0.619,0.6667,0.535
K108|ENN5|s76|a0.05|lr0.0003,0.6618,0.7391,0.6032,0.6667,0.66
K108|ENN5|s76|a0.01|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.675
K108|ENN5|s76|a0.001|lr0.0003,0.6618,0.7391,0.619,0.6667,0.675
K108|ENN5|s76|a0.0001|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.675
K112|ENN3|s0|a0.05|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.65
K112|ENN3|s0|a0.01|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.65
K107|ENN4|s13|a0.01|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.595
K112|ENN3|s0|a0.0001|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.65
K113|ENN5|s0|a0.01|lr0.001,0.6618,0.7391,0.627,0.6667,0.535
K113|ENN5|s0|a0.01|lr0.0005,0.6618,0.7391,0.6111,0.6667,0.53
K109|ENN2|s13|a0.05|lr0.001,0.6618,0.7391,0.6667,0.6667,0.915
K109|ENN2|s13|a0.01|lr0.001,0.6618,0.7391,0.6667,0.6667,0.915
K105|ENN2|s42|a0.05|lr0.0003,0.6618,0.7391,0.6587,0.6667,0.85
K105|ENN2|s42|a0.01|lr0.001,0.6618,0.7391,0.6746,0.6667,0.895
K105|ENN2|s42|a0.01|lr0.0003,0.6618,0.7391,0.6508,0.6667,0.85
K105|ENN2|s42|a0.001|lr0.001,0.6618,0.7391,0.6667,0.6667,0.895
K105|ENN2|s42|a0.001|lr0.0005,0.6618,0.7391,0.6508,0.6667,0.855
K105|ENN2|s42|a0.001|lr0.0003,0.6618,0.7391,0.6508,0.6667,0.85
K105|ENN2|s42|a0.0001|lr0.001,0.6618,0.7391,0.6746,0.6667,0.89
K105|ENN2|s42|a0.0001|lr0.0003,0.6618,0.7391,0.6508,0.6667,0.85
K109|ENN2|s13|a0.001|lr0.001,0.6618,0.7391,0.6667,0.6667,0.92
K109|ENN2|s13|a0.0001|lr0.001,0.6618,0.7391,0.6667,0.6667,0.92
K113|ENN5|s7|a0.05|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.52
K113|ENN5|s7|a0.01|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.52
arch300x150x75x50x25|s42|a0.0001|lr0.001,0.6618,0.7391,0.6667,0.6667,0.635
K113|ENN5|s0|a0.0001|lr0.0005,0.6618,0.7391,0.6111,0.6667,0.53
K113|ENN5|s0|a0.0001|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.525
arch400x300x200x100|s21|a0.0001|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.59
K115|ENN2|s13|a0.001|lr0.001,0.6618,0.7391,0.5714,0.6667,0.675
K115|ENN2|s13|a0.001|lr0.0005,0.6618,0.7391,0.5794,0.6667,0.73
K115|ENN2|s13|a0.001|lr0.0003,0.6618,0.7391,0.6032,0.6667,0.705
arch400x300x200x100|s21|a0.001|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.59
arch300x150x75x50x25|s0|a0.01|lr0.0003,0.6618,0.7391,0.5238,0.6667,0.51
K115|ENN2|s13|a0.01|lr0.001,0.6618,0.7391,0.5714,0.6667,0.67
K115|ENN2|s13|a0.01|lr0.0005,0.6618,0.7391,0.6032,0.6667,0.73
arch300x150x75x50x25|s0|a0.001|lr0.0003,0.6618,0.7391,0.5317,0.6667,0.51
arch300x150x75x50x25|s0|a0.0001|lr0.0003,0.6618,0.7391,0.5317,0.6667,0.51
K130|ENN3|s76|a0.05|lr0.0003,0.6618,0.7391,0.6349,0.6667,0.66
K130|ENN3|s76|a0.01|lr0.0003,0.6618,0.7391,0.6349,0.6667,0.66
K130|ENN3|s76|a0.001|lr0.0003,0.6618,0.7391,0.6429,0.6667,0.645
K130|ENN3|s76|a0.0001|lr0.0003,0.6618,0.7391,0.6429,0.6667,0.645
arch400x300x200x100|s21|a0.05|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.59
K112|ENN4|s42|a0.01|lr0.0003,0.6618,0.7391,0.5079,0.6667,0.52
K112|ENN4|s42|a0.001|lr0.0003,0.6618,0.7391,0.5079,0.6667,0.52
K112|ENN4|s42|a0.0001|lr0.0003,0.6618,0.7391,0.5079,0.6667,0.52
K115|ENN2|s13|a0.0001|lr0.001,0.6618,0.7391,0.5714,0.6667,0.675
K115|ENN2|s13|a0.0001|lr0.0005,0.6618,0.7391,0.5952,0.6667,0.73
K115|ENN2|s13|a0.0001|lr0.0003,0.6618,0.7391,0.5952,0.6667,0.7
K115|ENN2|s13|a0.05|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.675
K115|ENN2|s13|a0.01|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.67
K95|ENN4|s76|a0.05|lr0.0005,0.6618,0.7391,0.5635,0.6667,0.7
K95|ENN4|s76|a0.05|lr0.0003,0.6618,0.7391,0.5317,0.6667,0.675
K95|ENN4|s76|a0.01|lr0.0005,0.6618,0.7391,0.5556,0.6667,0.7
arch256x128x64x32|s21|a0.001|lr0.001,0.6618,0.7391,0.6429,0.6667,0.645
arch256x128x64x32|s21|a0.001|lr0.0005,0.6618,0.7391,0.619,0.6667,0.615
K113|ENN3|s33|a0.001|lr0.001,0.6618,0.7391,0.6429,0.6667,0.755
K115|ENN2|s21|a0.05|lr0.0005,0.6618,0.7391,0.7302,0.6667,0.72
K115|ENN2|s21|a0.05|lr0.0003,0.6618,0.7391,0.7222,0.6667,0.73
K115|ENN2|s21|a0.01|lr0.001,0.6618,0.7391,0.7381,0.6667,0.72
K115|ENN2|s21|a0.01|lr0.0005,0.6618,0.7391,0.7381,0.6667,0.72
K115|ENN2|s21|a0.01|lr0.0003,0.6618,0.7391,0.7222,0.6667,0.73
K115|ENN2|s21|a0.001|lr0.001,0.6618,0.7391,0.7381,0.6667,0.72
K115|ENN2|s21|a0.001|lr0.0005,0.6618,0.7391,0.7302,0.6667,0.72
K115|ENN2|s21|a0.001|lr0.0003,0.6618,0.7391,0.7222,0.6667,0.73
arch400x300x200x100|s0|a0.05|lr0.0005,0.6618,0.7391,0.619,0.6667,0.56
arch400x300x200x100|s0|a0.05|lr0.0003,0.6618,0.7391,0.619,0.6667,0.57
arch400x300x200x100|s0|a0.01|lr0.0005,0.6618,0.7391,0.627,0.6667,0.56
arch400x300x200x100|s0|a0.01|lr0.0003,0.6618,0.7391,0.627,0.6667,0.57
K115|ENN2|s21|a0.05|lr0.001,0.6618,0.7391,0.7381,0.6667,0.72
arch300x150x75x25|s76|a0.01|lr0.001,0.6618,0.7391,0.5397,0.6667,0.645
arch300x150x75x25|s76|a0.001|lr0.001,0.6618,0.7391,0.5397,0.6667,0.645
arch300x150x75x25|s76|a0.0001|lr0.001,0.6618,0.7391,0.5397,0.6667,0.645
K115|ENN2|s21|a0.0001|lr0.0003,0.6618,0.7391,0.7222,0.6667,0.73
K113|ENN3|s33|a0.05|lr0.001,0.6618,0.7391,0.6349,0.6667,0.745
K113|ENN3|s33|a0.01|lr0.001,0.6618,0.7391,0.6429,0.6667,0.755
arch600x300x150x75|s13|a0.01|lr0.001,0.6618,0.7391,0.7143,0.6667,0.735
arch600x300x150x75|s13|a0.001|lr0.001,0.6618,0.7391,0.7143,0.6667,0.735
arch600x300x150x75|s13|a0.0001|lr0.001,0.6618,0.7391,0.7143,0.6667,0.735
K112|ENN4|s42|a0.05|lr0.0003,0.6618,0.7391,0.5079,0.6667,0.52
K109|ENN4|s0|a0.05|lr0.0003,0.6618,0.7391,0.619,0.6667,0.655
K107|ENN4|s13|a0.01|lr0.0005,0.6618,0.7391,0.5952,0.6667,0.605
K107|ENN4|s13|a0.0001|lr0.0005,0.6618,0.7391,0.6032,0.6667,0.605
K107|ENN4|s13|a0.0001|lr0.0003,0.6618,0.7391,0.5794,0.6667,0.595
arch512x256x128x64x32|s7|a0.0001|lr0.0005,0.6618,0.7391,0.619,0.6667,0.6
arch512x256x128x64x32|s7|a0.0001|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.585
K107|ENN4|s13|a0.05|lr0.001,0.6618,0.7391,0.5952,0.6667,0.63
K107|ENN4|s13|a0.05|lr0.0005,0.6618,0.7391,0.5952,0.6667,0.605
K107|ENN4|s13|a0.05|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.595
K107|ENN4|s13|a0.01|lr0.001,0.6618,0.7391,0.5873,0.6667,0.635
arch300x150x75x25|s76|a0.05|lr0.001,0.6618,0.7391,0.5397,0.6667,0.64
arch256x128x64x32|s7|a0.01|lr0.001,0.6618,0.7391,0.6746,0.6667,0.885
arch256x128x64x32|s7|a0.001|lr0.001,0.6618,0.7391,0.6667,0.6667,0.885
arch256x128x64x32|s7|a0.0001|lr0.001,0.6618,0.7391,0.6746,0.6667,0.885
K105|ENN5|s0|a0.05|lr0.001,0.6618,0.7391,0.5714,0.6667,0.56
K109|ENN4|s0|a0.01|lr0.0005,0.6618,0.7391,0.627,0.6667,0.695
K109|ENN4|s0|a0.01|lr0.0003,0.6618,0.7391,0.619,0.6667,0.655
K109|ENN4|s0|a0.001|lr0.0005,0.6618,0.7391,0.627,0.6667,0.695
K109|ENN4|s0|a0.001|lr0.0003,0.6618,0.7391,0.619,0.6667,0.655
K109|ENN4|s0|a0.0001|lr0.0005,0.6618,0.7391,0.627,0.6667,0.695
K109|ENN4|s0|a0.0001|lr0.0003,0.6618,0.7391,0.619,0.6667,0.655
K107|ENN4|s13|a0.001|lr0.0005,0.6618,0.7391,0.5952,0.6667,0.605
K107|ENN4|s13|a0.001|lr0.0003,0.6618,0.7391,0.5873,0.6667,0.595
K113|ENN3|s33|a0.0001|lr0.001,0.6618,0.7391,0.6349,0.6667,0.75
K112|ENN2|s42|a0.05|lr0.0003,0.6618,0.7391,0.4365,0.6667,0.51
K112|ENN2|s42|a0.01|lr0.001,0.6618,0.7391,0.4762,0.6667,0.535
K112|ENN2|s42|a0.01|lr0.0003,0.6618,0.7391,0.4365,0.6667,0.51
K112|ENN2|s42|a0.001|lr0.001,0.6618,0.7391,0.4762,0.6667,0.535
K112|ENN2|s42|a0.001|lr0.0003,0.6618,0.7391,0.4365,0.6667,0.51
K112|ENN2|s42|a0.0001|lr0.001,0.6618,0.7391,0.4762,0.6667,0.535
arch600x300x150x75|s13|a0.05|lr0.001,0.6618,0.7391,0.7143,0.6667,0.735
K110|ENN3|s13|a0.05|lr0.001,0.6618,0.7391,0.6111,0.6667,0.635
K110|ENN3|s0|a0.05|lr0.001,0.6618,0.7391,0.6587,0.6667,0.83
K110|ENN3|s0|a0.05|lr0.0005,0.6618,0.7391,0.6825,0.6667,0.845
K110|ENN3|s0|a0.01|lr0.001,0.6618,0.7391,0.6746,0.6667,0.87
K115|ENN3|s13|a0.0001|lr0.001,0.6618,0.7391,0.5556,0.6667,0.505
K110|ENN3|s0|a0.001|lr0.001,0.6618,0.7391,0.6746,0.6667,0.87
K110|ENN3|s0|a0.001|lr0.0005,0.6618,0.7391,0.6825,0.6667,0.845
arch256x128x64x32|s21|a0.0001|lr0.001,0.6618,0.7391,0.6429,0.6667,0.645
arch256x128x64x32|s21|a0.0001|lr0.0005,0.6618,0.7391,0.619,0.6667,0.615
K105|ENN5|s0|a0.001|lr0.001,0.6618,0.7391,0.5714,0.6667,0.56
K105|ENN5|s0|a0.001|lr0.0005,0.6618,0.7391,0.5873,0.6667,0.56
K105|ENN5|s0|a0.0001|lr0.001,0.6618,0.7391,0.5714,0.6667,0.56
K105|ENN5|s0|a0.0001|lr0.0005,0.6618,0.7391,0.5873,0.6667,0.56
K110|ENN3|s0|a0.0001|lr0.001,0.6618,0.7391,0.6746,0.6667,0.87
K109|ENN5|s0|a0.001|lr0.001,0.6618,0.7391,0.5397,0.6667,0.61
K109|ENN5|s0|a0.001|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.59
K109|ENN4|s0|a0.05|lr0.0005,0.6618,0.7391,0.627,0.6667,0.695
K115|ENN3|s13|a0.01|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.495
K115|ENN3|s13|a0.001|lr0.0003,0.6618,0.7391,0.5556,0.6667,0.495
arch512x256x128x64x32|s7|a0.001|lr0.0003,0.6618,0.7391,0.6111,0.6667,0.585
K115|ENN3|s13|a0.0001|lr0.0003,0.6618,0.7391,0.5476,0.6667,0.495
K110|ENN3|s13|a0.0001|lr0.001,0.6618,0.7391,0.6111,0.6667,0.635
K105|ENN5|s0|a0.05|lr0.0005,0.6618,0.7391,0.5794,0.6667,0.56
K105|ENN5|s0|a0.01|lr0.001,0.6618,0.7391,0.5714,0.6667,0.56
K109|ENN5|s0|a0.01|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.59
K109|ENN5|s0|a0.01|lr0.0003,0.6618,0.7391,0.5952,0.6667,0.58
K109|ENN5|s0|a0.0001|lr0.001,0.6618,0.7391,0.5397,0.6667,0.61
K109|ENN5|s0|a0.0001|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.59
K109|ENN5|s0|a0.0001|lr0.0003,0.6618,0.7391,0.5952,0.6667,0.58
arch300x150x75x25|s21|a0.001|lr0.0005,0.6618,0.7391,0.6508,0.6667,0.695
K109|ENN5|s0|a0.001|lr0.0003,0.6618,0.7391,0.5952,0.6667,0.58
K110|ENN2|s99|a0.05|lr0.001,0.6618,0.7391,0.7063,0.6667,0.765
K110|ENN3|s13|a0.01|lr0.001,0.6618,0.7391,0.6111,0.6667,0.635
K110|ENN3|s13|a0.001|lr0.001,0.6618,0.7391,0.6111,0.6667,0.635
K110|ENN2|s99|a0.01|lr0.0005,0.6618,0.7391,0.7063,0.6667,0.71
K110|ENN2|s99|a0.001|lr0.001,0.6618,0.7391,0.7063,0.6667,0.76
K110|ENN2|s99|a0.001|lr0.0005,0.6618,0.7391,0.6984,0.6667,0.71
K110|ENN2|s99|a0.0001|lr0.001,0.6618,0.7391,0.7063,0.6667,0.76
K110|ENN2|s99|a0.0001|lr0.0005,0.6618,0.7391,0.7143,0.6667,0.71
arch300x150x75x25|s21|a0.01|lr0.0005,0.6618,0.7391,0.6508,0.6667,0.695
K109|ENN5|s0|a0.05|lr0.0003,0.6618,0.7391,0.5952,0.6667,0.58
K109|ENN5|s0|a0.01|lr0.001,0.6618,0.7391,0.5397,0.6667,0.61
K109|ENN5|s0|a0.05|lr0.001,0.6618,0.7391,0.5397,0.6667,0.61
K109|ENN5|s0|a0.05|lr0.0005,0.6618,0.7391,0.5714,0.6667,0.59
arch300x150x75x25|s21|a0.0001|lr0.001,0.6618,0.7391,0.6746,0.6667,0.755
arch300x150x75x25|s21|a0.0001|lr0.0005,0.6618,0.7391,0.6587,0.6667,0.695
K110|ENN2|s99|a0.01|lr0.001,0.6618,0.7391,0.7063,0.6667,0.76
arch300x150x75x25|s21|a0.01|lr0.001,0.6618,0.7391,0.6746,0.6667,0.755
K90|ENN2|s42|a0.0001|lr0.0003,0.6618,0.7391,0.6984,0.6667,0.56
arch300x150x75x25|s21|a0.05|lr0.001,0.6618,0.7391,0.6746,0.6667,0.75
K90|ENN2|s42|a0.05|lr0.0003,0.6618,0.7391,0.7063,0.6667,0.56
Fusion3_K110_ENN|s13|a0.01,0.6538,0.6957,0.6667,0.6508,0.56
K100|ENN4|s7|a0.0001|lr0.001,0.6538,0.6957,0.5635,0.6508,0.675
K100|ENN4|s7|a0.001|lr0.001,0.6538,0.6957,0.5635,0.6508,0.675
K100|ENN4|s7|a0.01|lr0.001,0.6538,0.6957,0.5635,0.6508,0.675
K90|ENN4|s13|a0.001|lr0.001,0.6538,0.6957,0.5159,0.6508,0.605
K90|ENN4|s13|a0.01|lr0.001,0.6538,0.6957,0.5159,0.6508,0.605
arch300x150x75x25|s21|a0.05|lr0.0003,0.6538,0.6957,0.6508,0.6508,0.64
arch300x150x75x25|s21|a0.05|lr0.0005,0.6538,0.6957,0.6587,0.6508,0.655
K113|ENN3|s99|a0.0001|lr0.0003,0.6538,0.6957,0.7143,0.6508,0.82
K113|ENN3|s99|a0.01|lr0.0003,0.6538,0.6957,0.7143,0.6508,0.82
K113|ENN3|s99|a0.05|lr0.0003,0.6538,0.6957,0.7143,0.6508,0.82
K125|ENN5|s7|a0.05|lr0.0005,0.6538,0.6957,0.5238,0.6508,0.855
K108|ENN2|s13|a0.001|lr0.0003,0.6538,0.6957,0.627,0.6508,0.91
K108|ENN2|s13|a0.001|lr0.0005,0.6538,0.6957,0.6349,0.6508,0.915
K105|ENN4|s33|a0.01|lr0.0005,0.6538,0.6957,0.6349,0.6508,0.645
K105|ENN4|s33|a0.05|lr0.0005,0.6538,0.6957,0.6429,0.6508,0.645
K113|ENN3|s99|a0.001|lr0.0003,0.6538,0.6957,0.7143,0.6508,0.82
K113|ENN4|s42|a0.01|lr0.0005,0.6538,0.6957,0.6667,0.6508,0.72
K105|ENN4|s33|a0.0001|lr0.0005,0.6538,0.6957,0.6349,0.6508,0.645
